state,anzsco_level,nfd_indicator,code_text,anzsco_title,covid_adjusted,skill_level,trend_data_for_feb_2026_000,qtr_change_to_feb_2026_000s,qtr_change_to_feb_2026_pct,1_year_change_to_feb_2026_000s,1_year_change_to_feb_2026_pct,5_year_change_to_feb_2026_000s,5_year_change_to_feb_2026_pct,10_year_change_to_feb_2026_000s,10_year_change_to_feb_2026_pct,share_of_state_emp_pct,share_of_occupation_emp_pct
NSW,4,N,4116,Massage Therapists,,2,6.56018046602302,0.0617967583448351,0.950955824166231,0.251997766474411,3.9947759676086,0.646057314252185,10.9239746564753,1.75737451084402,36.590579074905,0.145898329027013,32.9482014548101
NSW,4,N,4117,Welfare Support Workers,,2,24.1978482459226,0.0643515593117421,0.26664830276105,0.343153832259926,1.43851699086695,4.75672623835155,24.4673442021459,6.24635130513122,34.7957127237538,0.538159833165323,26.6524770457066
NSW,4,N,4211,Child Carers,,3,66.6896510563727,1.48437878438101,2.27647049488452,5.88055256531185,9.67051430005382,20.2990590694111,43.7568442220274,19.6313126729664,41.7169695050023,1.48317698010188,35.7097887131275
NSW,4,N,4221,Education Aides,,4,30.5558035685976,0.215932971042488,0.711713553122037,0.921146894273047,3.1083433980564,6.00094032546832,24.4389075436918,10.0466268081923,48.9860072179404,0.679560677610238,22.0690645476061
NSW,4,N,4231,Aged and Disabled Carers,,4,102.61814163516,1.40235916076655,1.38551432047796,5.83200984158604,6.02566683212897,34.9236479051199,51.5900865503069,64.3850711436482,168.401518151522,2.28222614758397,27.4153785457017
NSW,4,N,4232,Dental Assistants,,4,8.43377149268497,-0.087349310614929,-1.02509179990855,-0.29121920416098,-3.33775948054883,0.419853680151862,5.23905647616257,1.66296528723974,24.5608164933497,0.187566969316067,29.2017710279261
NSW,4,N,4233,Nursing Support and Personal Care Workers,,4,32.7492404750386,0.132144576048674,0.405138999676443,0.58476939995596,1.81806005325227,1.81421642702297,5.86460325425008,0.166639684313502,0.511437639321098,0.728342686143904,30.1654282902525
NSW,4,N,4234,Special Care Workers,,4,0.369860515890204,-0.0418017817476318,-10.1543867358014,-0.160729569840356,-30.292607073321,-0.242951524382268,-39.6453575347908,-0.104977144170611,-22.1080072202289,0.00822569310721468,10.8655465971973
NSW,4,N,4311,Bar Attendants and Baristas,Y,4,37.5596954935289,-0.0845894611347546,-0.224707312774379,-0.313089443911593,-0.82668714336367,,0,1.56614941087536,4.3511950928062,0.835327143765513,32.0615146867379
NSW,4,N,4312,Cafe Workers,,5,9.73836381367362,-0.0603373491633548,-0.615768846918132,-0.159051824676629,-1.60700359051649,0.976398390966263,11.1436001383416,2.56948102872787,35.8421403419183,0.21658108572331,27.5166992444708
NSW,4,N,4313,Gaming Workers,,4,0.977639056809296,-0.0414668239313045,-4.06894167867719,-0.172819406612473,-15.0217858451371,-0.535025045233512,-35.3697191935061,-0.45057053070387,-31.547927884199,0.0217426800251567,20.0193249971757
NSW,4,N,4314,Hotel Service Managers,,2,2.49644017886044,-0.0405629173497579,-1.59885170855137,-0.145316908184036,-5.50076723165384,-0.00129065252620597,-0.0516730029508203,0.178652206329232,7.70787528654439,0.0555207974076424,27.330324611476
NSW,4,N,4315,Waiters,Y,4,39.4885238182427,-0.066986274043181,-0.169347516659239,-0.322293316581678,-0.80956217374336,,0,0.931553245765308,2.41604366716058,0.878224260851427,29.9220463806746
NSW,4,N,4319,Other Hospitality Workers,,5,1.45798717882779,-0.0816354407834972,-5.30230198904896,-0.320493225435769,-18.0206216873376,-0.7769558508487,-34.764011454966,-0.0705028891824946,-4.61258405651741,0.0324256160688732,28.8106688398408
NSW,4,N,4411,Defence Force Members - Other Ranks,,3,1.23902730346077,-0.00346932853214121,-0.279222369124378,-0.0135607815176069,-1.08262098931278,-0.0179537239665373,-1.4283209988685,0.768788176245609,163.488772361098,0.0275559512623229,30.5716968883464
NSW,4,N,4412,Fire and emergency services,,3,4.78053875030176,0.00544370936972527,0.114002115624127,0.0447117633345684,0.944117330671357,0.00691341837447013,0.144825324439087,0.418184291136498,9.58620614282953,0.10631912020261,26.9803265539153
NSW,4,N,4413,Police,,2,19.4653817384246,0.0462129800616644,0.237976097930364,0.192000412005921,0.996194745250745,-0.789947819688702,-3.89995046697371,2.77391985341891,16.6187951212996,0.432909839023189,28.5998767829724
NSW,4,N,4421,Prison Officers,,4,6.31940490668181,-0.0807741044648393,-1.26206008182212,-0.291384994809905,-4.40771827802537,0.487073217620737,8.35126058646965,0.87793440253586,16.1341387749313,0.140543483690004,30.21994832746
NSW,4,N,4422,Security Officers and Guards,,4,17.1812186838204,-0.0708256011604504,-0.410534542982301,-0.291914473569889,-1.67064756469519,0.140236256686283,0.822935281377829,2.25085620716067,15.0756969944927,0.38211008212351,26.1336273102457
NSW,4,N,4511,Beauty Therapists,Y,3,13.6860330091165,0.195569830025768,1.44968951346969,0.787644068535458,6.10653060753476,2.36365445096491,20.8759532180029,3.27603123733293,31.4700353482423,0.304377197758577,33.4772572433622
NSW,4,N,4512,Driving Instructors,,3,2.31676469349096,-0.0474713228395611,-2.00789271932505,-0.172955985518093,-6.94680278700709,0.030976235620372,1.35516633281231,0.278832450774444,13.6821256825873,0.0515248169284016,42.1386055717606
NSW,4,N,4513,Funeral Workers,,2,1.48958964350527,0.0349948746104352,2.40581606360535,0.158931029705173,11.943786938056,0.287302381826689,23.896317542745,0.277819465962466,22.9267456082985,0.0331284544760573,28.2716633662371
NSW,4,N,4514,"Gallery, Museum and Tour Guides",,3,1.91593393101902,0.0305619657607719,1.62100457225085,0.13160564599795,7.37564085615534,0.496164201777623,34.9468080322245,-0.275699382376463,-12.5796309396906,0.0426103459363051,31.8403588907502
NSW,4,N,4515,Personal Care Consultants,,4,1.53736113816326,-0.0212359527040407,-1.36250432061462,-0.0769215216185211,-4.7650590280713,-0.274439742927693,-15.1473457040402,-0.239815284510635,-13.4941743234369,0.0341908919016466,35.1761886763919
NSW,4,N,4516,Tourism and Travel Advisers,,3,6.73948254808617,-0.032376215887,-0.478099396568104,-0.0978206436119509,-1.43069044723254,0.335774292099535,5.2434351890661,-1.41875614143901,-17.3904710983834,0.149886005021533,35.5851963762649
NSW,4,N,4517,Travel Attendants,Y,3,4.4123268290329,0.0939516254998862,2.1756244205696,0.383227575842472,9.51149504542522,,0,0.609407639952661,16.0247328342533,0.0981300918185293,38.8872232924845
NSW,4,N,4518,Other Personal Service Workers,,4,8.5805096467057,0.125362365265364,1.48267512194073,0.536655193007999,6.67161739557958,3.20560797962229,59.6403093149378,4.25725164265788,98.4732264110044,0.190830423970556,37.1895226198919
NSW,4,N,4521,Fitness Instructors,Y,4,14.4105794174492,0.198331509735153,1.39549711645196,0.74597532512205,5.45917993731647,2.17784509287876,17.803420192854,4.87420376923508,51.1117005982024,0.320491100543077,38.7154517589902
NSW,4,N,4522,Outdoor Adventure Guides,,3,1.25034700200112,0.0408458303987933,3.37708068068106,0.158421968050071,14.5085022436782,0.0911784178631514,7.86584618586411,0.0808446969807433,6.91274370590785,0.0278077012119897,28.8417421658209
NSW,4,N,4523,"Sports Coaches, Instructors and Officials",Y,4,18.1491977241752,-0.289883007864155,-1.57211203788734,-0.820002477825255,-4.3228099713913,1.67608422278925,10.1746656614018,4.91674874487481,37.1567557340754,0.403637923507202,31.4655380069415
NSW,4,N,4524,Sportspersons,,3,4.90102673183857,0.0525799502049802,1.08446998746399,0.217779349288126,4.65017820966625,0.99119236619789,25.351262317105,1.28773023962035,35.6386541318618,0.108998771359328,39.8523753136489
NSW,4,N,5111,"Contract, Program and Project Administrators",,2,49.0393250062166,0.376745419070772,0.774199440858021,1.47063744259646,3.09160819421299,9.58818825705244,24.3039593966974,15.4171386432522,45.8540633759457,1.09063395619619,30.6319734844038
NSW,4,N,5121,Office Managers,,2,40.2613524517762,-0.390852411013647,-0.961454396711962,-1.57973779740683,-3.77556556963205,-4.84978229867011,-10.7507433042839,1.18236733778349,3.02558353123692,0.895411959702206,28.8667432911314
NSW,4,N,5122,Practice Managers,,2,9.49007419190532,-0.0199402543766904,-0.209676383661922,-0.0681645099526715,-0.713149274451801,1.39252460574774,17.1968641986238,3.16255007850314,49.9808459331608,0.211059127734751,30.710867101388
NSW,4,N,5211,Personal Assistants,,2,17.2540742572878,-0.0557204979064316,-0.321901551661733,-0.213847693485803,-1.22423087353177,0.4271867388711,2.53871512722452,0.477069624841914,2.84359237714749,0.383730389138577,33.1579291990824
NSW,4,N,5212,Secretaries,,2,12.3350923137112,-0.118768879211917,-0.953671133571066,-0.508369990147733,-3.9582005079346,-3.21666463762523,-20.6836092390758,-8.39953806560499,-40.5097072479476,0.274332294101573,41.8733784070585
NSW,4,N,5311,General Clerks,,4,92.4470170311401,0.22423784284949,0.243147999684184,0.693025538922555,0.755308327901284,-2.57106298326023,-2.70586711799542,11.8866683941071,14.7549862869423,2.05602046746009,31.3029584570096
NSW,4,N,5321,Keyboard Operators,,4,13.5303882646447,-0.0920665387771873,-0.6758439657591,-0.404710719245831,-2.90425435595177,-2.71295152670196,-16.7019317551138,-4.68311450861245,-25.7123221541365,0.30091566064723,27.7584111069871
NSW,4,N,5411,Call or Contact Centre Workers,,4,6.61466061906317,-0.127528100336073,-1.89149407771896,-0.496675752784402,-6.98428153041173,-1.93497511880131,-22.6322521582028,-3.01218964454422,-31.2894618910951,0.147109966928572,23.4616306348849
NSW,4,N,5412,Information Officers,,4,31.9283907051652,0.492788527161125,1.56761281164811,1.87322836813478,6.23263433791806,3.63364640499645,12.8421249064788,6.17773545384198,23.99059516563,0.710086997839746,35.7357970223754
NSW,4,N,5421,Receptionists,,4,54.1213676926988,-0.391954204265993,-0.719006273378134,-1.51429496984807,-2.72180629721784,-1.78061212930401,-3.18523983403387,0.385006533533804,0.716473027255103,1.20365852005414,29.6388339532215
NSW,4,N,5511,Accounting Clerks,,4,45.4411021870663,0.191201572048961,0.422545838665346,0.797596099133663,1.78658929153698,2.67991780028212,6.26717393054805,2.06532001442452,4.76145883941471,1.01060952706655,32.4525295525685
NSW,4,N,5512,Bookkeepers,,3,26.1375115731865,-0.0564804430698729,-0.21562365535891,-0.329110764470791,-1.24349363614308,-2.58789997075301,-9.00909623799284,-1.73611976602272,-6.22853816531815,0.581297920568326,27.9821816328495
NSW,4,N,5513,Payroll Clerks,,4,14.013979637774,0.0500635869864912,0.358521111158268,0.198025337499756,1.43330915256302,1.36783324476181,10.8162059986719,2.63557429390798,23.1629495896698,0.311670726553858,28.2750660782029
NSW,4,N,5521,Bank Workers,,3,16.1672913263077,-0.0804103938278686,-0.494903188235029,-0.35984964881057,-2.17732546332318,-1.39441875855282,-7.9401080635929,-3.96943906413517,-19.7124309019855,0.359560350758337,41.2077988749503
NSW,4,N,5522,Credit and Loans Officers,,3,13.468300231072,-0.133277492385401,-0.979867888087347,-0.510574353824943,-3.6524710964685,-0.31681775038262,-2.29825925907084,2.29679857800904,20.5594435675468,0.299534823580668,38.6090055950875
NSW,4,N,5523,"Insurance, Money Market and Statistical Clerks",,4,15.2754043459803,0.134045346403044,0.885292703295564,0.549503227254842,3.73154228610223,2.34955586720439,18.1771886856196,3.22983488947673,26.8134678160268,0.339724795809098,38.1114886678605
NSW,4,N,5611,Betting Clerks,,5,0.677896204158404,0.00479563375765912,0.712469126984091,0.0213508845460288,3.25200468394694,0.0363067923132737,5.65888271267756,0.0264965501354101,4.06763343697981,0.0150764028448176,29.7866206072897
NSW,4,N,5612,Couriers and Postal Deliverers,,5,13.0203548157943,-0.172475148303226,-1.30734003828286,-0.671281383055119,-4.90285728678307,-2.22989727957217,-14.6220355285122,-2.27974508934433,-14.9001974070683,0.289572523317311,30.8465192082157
NSW,4,N,5613,Filing and Registry Clerks,,5,4.862862875264,-0.0953437596506026,-1.92294849067429,-0.35633017384739,-6.82730396240196,-0.434839491019802,-8.20807702952989,-0.526304576495968,-9.76597185385454,0.108150007680906,29.3475019513807
NSW,4,N,5614,Mail Sorters,,5,4.45289609951938,-0.0600903308043126,-1.33149814944165,-0.23350588457948,-4.9826260182497,-0.21908882961898,-4.68941644594273,-0.478948940889432,-9.71135420852012,0.0990323518713553,35.0139423018731
NSW,4,N,5615,Survey Interviewers,,5,0.375233148803348,-0.0194872606086344,-4.93697821140404,-0.0792211852239889,-17.4321552887256,-0.287743374211436,-43.4017441376306,-0.4857626214222,-56.4187000936078,0.00834518039396892,23.2440208850932
NSW,4,N,5616,Switchboard Operators,,5,0.868856146823951,0.0258392574993653,3.06509369225893,0.107103140336422,14.0600876431428,0.0678983644953228,8.47714648553906,-0.192024562668601,-18.100485846373,0.0193233495089065,24.683612090429
NSW,4,N,5619,Other Clerical and Office Support Workers,,5,0.941984119640026,-0.0569100105878771,-5.69730153233485,-0.224908826154466,-19.2741610929299,-0.847203280139311,-47.3512880899898,-1.70229852906516,-64.3765722207766,0.0209497146819771,13.6274902437461
NSW,4,N,5911,Purchasing and Supply Logistics Clerks,,4,32.5960647781868,-0.0564496664854133,-0.172879998509958,-0.100859947367447,-0.308469216031866,3.17830928575619,10.8040509296298,5.69829442781966,21.185006614282,0.724936060619808,26.8645504836417
NSW,4,N,5912,Transport and Despatch Clerks,,4,15.0760396175804,-0.0911536229110226,-0.600992032379943,-0.324133932965877,-2.1047420790552,0.787069013353005,5.50822753544018,1.24862874848048,9.03009797207072,0.335290926818585,33.4989510041082
NSW,4,N,5991,Conveyancers and Legal Executives,,2,6.64441615158853,-0.0208389282165742,-0.312650123169533,-0.0820478502714517,-1.21977684335728,0.952866373093135,16.7417735094471,2.48110594679614,59.5945491628306,0.147771729588493,40.0237254083022
NSW,4,N,5992,Court and Legal Clerks,,3,5.07006088632062,0.00122638467836911,0.0241946087995529,0.0237733236351039,0.471105210311325,0.487481926769189,10.6377201805358,0.917633772049656,22.0987327843986,0.112758088776761,27.9944666318882
NSW,4,N,5993,Debt Collectors,,4,1.69217404702416,0.00507991418427989,0.301104371439481,0.028769530720631,1.72955708840827,-0.269073432258102,-13.7195043002208,-1.47114142014998,-46.5063138790954,0.0376339289997266,24.3621102845072
NSW,4,N,5994,Human Resource Clerks,,4,6.20975982951682,0.0699424790452436,1.13916221041774,0.267665055491474,4.50455715821829,1.31646119094112,26.9033486033933,3.11028763672146,100.348944699399,0.138104978586788,27.3506004821892
NSW,4,N,5995,Inspectors and Regulatory Officers,,4,17.1840840724756,0.312189611301832,1.85035303545938,1.29371533616696,8.14150607600997,6.3774452801124,59.0141430897013,6.92985530938554,67.5804633336193,0.382173808330277,38.7814104347414
NSW,4,N,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,3,3.58374407896292,0.106539002692012,3.06392635335354,0.448554613467651,14.3070974945622,1.55449434343459,76.6043881252431,1.70654496526057,90.9091077661331,0.0797024221344507,45.2049326372034
NSW,4,N,5997,Library Assistants,,4,2.63722128911269,0.0122898689278408,0.468197714932122,0.0330505099304426,1.26913757709934,0.233354713018743,9.70747359023233,0.825292434533325,45.5477284578546,0.0586517674854859,34.1231510251663
NSW,4,N,5999,Other Miscellaneous Clerical and Administrative Workers,,4,7.44130864097052,0.0523356208545351,0.70829357086641,0.22244858363514,3.08149184037861,1.09309457418494,17.2189305950489,0.806555295345999,12.1565226818553,0.165494608283245,31.3480857894324
NSW,4,N,6111,"Auctioneers, and Stock and Station Agents",,3,1.02820240406754,0.0315802355228653,3.16872697794597,0.123555753186267,13.6579020179761,0.233221033158087,29.3366664543703,0.268790014556913,35.3944731834208,0.0228672082165987,31.4495147114016
NSW,4,N,6112,Insurance Agents,,3,6.81826884513147,0.0749730868887815,1.11181667802629,0.325785429166634,5.01788619691407,2.34276448646984,52.3463792842878,3.23317133459963,90.1836372679302,0.151638211252546,42.4516291168051
NSW,4,N,6113,Sales Representatives,,4,24.1100002674723,-0.249288368291655,-1.02338115048915,-1.00989968642828,-4.0203173113015,-2.82392957115476,-10.4846548129967,-7.82925568096203,-24.5129557607801,0.536206095256636,32.4702751787699
NSW,4,N,6121,Real Estate Sales Agents,,3,36.7144091225064,0.0641664089179201,0.175077718909975,0.396218971727691,1.09096562929691,6.00207589389226,19.5428847727538,7.07895943749289,23.8867960929666,0.8165279857667,35.5648024056069
NSW,4,N,6211,Sales Assistants (General),,5,182.070735147386,1.35767323999664,0.751286722534985,5.21909619054094,2.95111553465133,20.9800704948502,13.0237655546975,21.6551824280728,13.4994282418264,4.04925080343519,31.873093129213
NSW,4,N,6212,ICT Sales Assistants,,5,5.05710819961049,-0.179508629359019,-3.42795043482958,-0.655421177078678,-11.4733970516322,-0.83930602402859,-14.2341767758405,-1.00024652872268,-16.5129264106665,0.112470021191242,36.1660724498402
NSW,4,N,6213,Motor Vehicle and Vehicle Parts Salespersons,,4,11.7495235083971,0.117700404853972,1.01188269290408,0.477202987364853,4.23340506042631,0.87654170324468,8.06164968315599,0.866488649917345,7.96182922488942,0.261309251417282,32.3096882321104
NSW,4,N,6214,Pharmacy Sales Assistants,,4,13.7890290028464,0.0311882014509202,0.22669401326229,0.145734133697648,1.06817403783592,1.63125246303972,13.4173584923091,1.13861986719026,9.00065646083313,0.306667827331879,35.6278189839723
NSW,4,N,6215,Retail Supervisors,,4,14.7952861210002,0.161943726825651,1.10667626344969,0.663317916233087,4.69374050819991,2.73760574241666,22.7042487150273,3.21978050021093,27.8154631485669,0.329046972672554,31.1717325418728
NSW,4,N,6216,Service Station Attendants,,5,2.78461443890692,-0.000706729300706588,-0.0253733504334573,0.00477751690937822,0.171863207930384,-0.216286357075562,-7.20738110920293,-0.473340557721731,-14.5287629267914,0.0619297892375373,21.0764828068245
NSW,4,N,6217,Street Vendors and Related Salespersons,,5,0.956894839923883,-0.0601052951745286,-5.91005773747634,-0.248983177195827,-20.6474596651603,-0.960700677685899,-50.0992346333485,-1.69510444409873,-63.9179827200993,0.0212813289089441,15.8451896249446
NSW,4,N,6219,Other Sales Assistants and Salespersons,,5,2.57133501340448,-0.108642290119362,-4.05385112689239,-0.456171133119816,-15.0675543183792,-3.82757961999133,-59.8160756828239,-2.70477501507396,-51.2645680335439,0.0571864575627744,23.2143332777221
NSW,4,N,6311,Checkout Operators and Office Cashiers,,5,35.5316717389042,-0.00573681153078098,-0.0161430215786254,-0.142378230070626,-0.399108680383782,-5.43814963077129,-13.2735497714335,-5.6835068261675,-13.7898391418934,0.790223921596655,29.5641903553788
NSW,4,N,6391,Models and Sales Demonstrators,C,5,2.46645973626716,-0.0157866292574931,-0.635981563987764,-0.0603758500460936,-2.38938577456811,0.52289034917877,26.9036110906285,-0.834178934775946,-25.2732582361801,0.0548540327507087,25.5997893140869
NSW,4,N,6392,Retail and Wool Buyers,,3,1.58365635018666,-0.0803652245785189,-4.82957828175153,-0.323184530495431,-16.948688994953,-1.1831653761074,-42.7626169356475,-0.487248809920944,-23.5283015034656,0.0352204968204669,27.3071721767839
NSW,4,N,6393,Telemarketers,,5,1.57054879809683,0.016238534361245,1.04474214319461,0.0552708316322073,3.64757046927586,-0.0834325015283413,-5.04434370251036,-0.620089082264061,-28.3063251951941,0.0349289850308986,27.6192045215364
NSW,4,N,6394,Ticket Salespersons,C,5,4.77468173017063,-0.0773641413343675,-1.59446434314874,-0.29697751979848,-5.85562840800649,0.42527048985834,9.77765647719726,0.34749564479364,7.84913121093824,0.10618886015037,27.5481923337097
NSW,4,N,6395,Visual Merchandisers,,4,2.72878468294027,0.00547166494880802,0.200919428382256,0.038050579538762,1.41413376708832,0.394179408685583,16.8841993562026,0.463925290013866,20.4836243460761,0.0606881361842856,36.1411702529613
NSW,4,N,6399,Other Sales Support Workers,,4,1.24655117730099,-0.0835726686992444,-6.28307423782777,-0.327372348152405,-20.79976205058,-0.575734591286712,-31.5940892044016,0.336034623919261,36.9059324260723,0.0277232821195733,24.5585180273167
NSW,4,N,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",,4,0.85882747797172,0.0235168755231244,2.81534502904524,0.08299731998163,10.6978723534862,0.186817713929302,27.7998511220307,-0.0271346636076656,-3.06273398537021,0.0191003120428667,23.0147058777546
NSW,4,N,7112,Industrial Spraypainters,,4,1.52570268241298,-0.060620020972695,-3.82141797777428,-0.239585735098989,-13.5720448127488,-0.377945385195625,-19.8537424866775,0.329935527077805,27.5919543036223,0.0339316079959964,28.1378087653252
NSW,4,N,7113,Paper and Wood Processing Machine Operators,,4,1.43956917912317,-0.00129870465447302,-0.0901335000311126,-0.0105864618645459,-0.730022458646947,-0.341401100397565,-19.1693878512917,-0.391355540190074,-21.3747477469672,0.0320159999927848,22.6733779408569
NSW,4,N,7114,Photographic Developers and Printers,,4,0.214481335463305,-0.0127344737700369,-5.60457206433163,-0.0443370794571136,-17.1305737540918,-0.171122082235154,-44.3777400253675,0.047368749054073,28.3454107628222,0.00477006213680414,11.4095899343513
NSW,4,N,7115,Plastics and Rubber Production Machine Operators,,4,2.86005996371373,-0.0437857762578706,-1.50785476153767,-0.156439460521351,-5.18612598644936,-0.429440120419304,-13.0548748878505,-0.333782753821315,-10.4508200102891,0.0636076967370169,28.7502755279531
NSW,4,N,7116,Sewing Machinists,,4,2.35095355805661,0.0428655701256027,1.85718960237854,0.164333362424376,7.51540495018894,-0.110485911750654,-4.48867067851584,0.227084793971637,10.6920351111935,0.052285176835769,34.8719191290533
NSW,4,N,7117,Textile and Footwear Production Machine Operators,,4,0.226175217510286,-0.0321484240142946,-12.4450181270906,-0.125263847904398,-35.6431200261107,-0.192028965474535,-45.9175142878723,-0.169080977853423,-42.7775654971928,0.00503013392283655,10.800166498279
NSW,4,N,7119,Other Machine Operators,,4,3.54662630404032,-0.04124907599435,-1.14967973034647,-0.176495118466407,-4.74051470358909,-0.74636241761547,-17.3856132873231,-0.0807090294140353,-2.22502255773456,0.0788769232984877,25.5876244441087
NSW,4,N,7121,"Crane, Hoist and Lift Operators",,4,4.45298778533113,0.172955338860196,4.04098195570468,0.686664516563122,18.2316935526285,1.38507061395603,45.1469363931758,0.400279979630259,9.87685268272222,0.0990343909626271,25.1667156763743
NSW,4,N,7122,"Drillers, Miners and Shot Firers",,4,11.4459349040097,-0.0175471866719548,-0.153070302139857,-0.0687435097343894,-0.597007638983094,0.11606326584905,1.02440053652622,-1.14446795951265,-9.09000269426229,0.25455744476788,16.343391198682
NSW,4,N,7123,Engineering Production Workers,,4,6.66931350028203,0.0332391791071496,0.500886179063539,0.12468586693912,1.90516365367959,1.12363363592774,20.2614226463028,1.83103963787165,37.8448944797732,0.148325446302598,31.735238821763
NSW,4,N,7129,Other Stationary Plant Operators,,4,5.42412759986688,-0.117517540221036,-2.12062550470656,-0.45513794635966,-7.74140822150444,-0.747429348334272,-12.1108717720271,-0.618206010658549,-10.2312459143545,0.120632527923372,22.8627861321869
NSW,4,N,7211,"Agricultural, Forestry and Horticultural Plant Operators",,4,3.95454423958132,-0.070802119710438,-1.75890751728742,-0.275176109937537,-6.50577549338076,-0.154538451854553,-3.76089904874976,0.911860227377986,29.9689426743223,0.0879490129283117,25.4476459619756
NSW,4,N,7212,Earthmoving Plant Operators,,4,13.7427773988644,0.116261584414637,0.853201111698355,0.443493658994301,3.33471837783825,0.49728910467549,3.7544037156687,-0.374634230957811,-2.65370338969517,0.305639192255338,27.4265144165441
NSW,4,N,7213,Forklift Drivers,,4,19.8588519487754,-0.138787771548422,-0.694020761897067,-0.58818237043975,-2.87661458017412,-1.22201998204874,-5.79681896488311,2.56499219242712,14.8318086798729,0.441660611430963,27.6905180794228
NSW,4,N,7219,Other Mobile Plant Operators,,4,3.94500610787403,-0.0228930928692468,-0.576957521122471,-0.0972340417348749,-2.40544940765784,-0.0957132996799461,-2.36871928055716,0.109964285149032,2.86735556565316,0.0877368850020542,33.5197500732438
NSW,4,N,7311,Automobile Drivers,Y,4,15.9125350863102,-0.117105190768209,-0.730554078220106,-0.460100648491869,-2.81018069383825,,0,-0.203390608210645,-1.26204731931592,0.353894575263691,31.6464819523411
NSW,4,N,7312,Bus and Coach Drivers,Y,4,12.5156633674964,-0.150916731803576,-1.19145602538697,-0.648018995704238,-4.92277903571869,-2.84735927316848,-18.5338480569034,-2.62014090571395,-17.310879940166,0.278348192010838,32.7405425662701
NSW,4,N,7313,Train and Tram Drivers,,4,7.70421323468121,0.187153368248372,2.48971501589469,0.788076940772359,11.3947572355743,3.05592833731021,65.7431376256347,3.69097203201695,91.9698529349951,0.171341603059468,43.6241578004156
NSW,4,N,7321,Delivery Drivers,,4,24.2777254238845,-0.168508826178737,-0.689303818555619,-0.68171259412863,-2.73128182468148,-0.219335798181426,-0.895355553848467,7.75487393570245,46.9342349366823,0.539936300573862,27.5897318548604
NSW,4,N,7331,Truck Drivers,,4,53.8339894331494,-0.0734744178174722,-0.136297300167191,-0.241017149710608,-0.445708960462711,-3.24458893924397,-5.68442493097068,-2.62000242875095,-4.64095158259152,1.19726723126504,27.7569188494815
NSW,4,N,7411,Storepersons,,4,51.5364812937374,-0.158065045516494,-0.305767352090038,-0.530893059642608,-1.0196271009163,4.64426264378279,9.90412221364851,11.1853373400343,27.7200005850338,1.14617067985121,30.7750805614028
NSW,4,N,8111,Car Detailers,,5,4.60822791874368,-0.0163583536141392,-0.353725774604243,-0.104421122537593,-2.21576276151476,-1.09432471682432,-19.190085331239,-0.582489756216541,-11.2217576198845,0.10248692952923,26.47351377403
NSW,4,N,8112,Commercial Cleaners,,5,43.4199879472343,-0.0328008241811162,-0.0754861197831646,-0.238018376362412,-0.545188377586919,-3.16158149008785,-6.78719400887065,-2.84773804990277,-6.15491249792346,0.965659972417644,28.6128346558452
NSW,4,N,8113,Domestic Cleaners,,5,9.71655795257548,0.0818052924267256,0.849064789852764,0.307439308156603,3.26746127639664,0.211125598754185,2.22110463675342,1.19561955102126,14.0315478727458,0.216096123653487,29.1226364857293
NSW,4,N,8114,Housekeepers,Y,5,13.2525417288349,0.34332637484688,2.65954487110495,1.35158855800639,11.3569773664801,4.85769897658836,57.8652765745779,5.55447197618799,72.1540873837647,0.294736357271272,37.6612636680484
NSW,4,N,8115,Laundry Workers,,5,6.31710155748161,0.220901484092554,3.62359308148081,0.893046533459578,16.4645551990984,2.55563203476076,67.9423831383899,1.58955604169779,33.6232837185967,0.140492257233473,38.3663471747498
NSW,4,N,8116,Other Cleaners,,5,3.90407203943043,-0.00245008660269797,-0.0627178478363285,-0.00322572255145381,-0.0825563534686345,-0.131055018809567,-3.2478535847327,0.143469328019989,3.81506207993397,0.0868265118473627,27.5404563785028
NSW,4,N,8211,Building and Plumbing Labourers,,5,26.7294552694771,0.0197093756346085,0.0737909514861847,0.0837848203924132,0.31444065388601,1.69388278192542,6.76590392637382,6.79361735706212,34.077410675733,0.594462740745785,38.3462461922074
NSW,4,N,8212,Concreters,,5,11.2645772370873,-0.0684008487074248,-0.603555819040733,-0.224149092197209,-1.95103517807591,-0.055466122348351,-0.489981536175993,0.914759357189117,8.83841018078012,0.250524052592579,28.0803615657304
NSW,4,N,8213,Fencers,,4,4.21737893630872,0.107379646627997,2.61264392180318,0.428466083185581,11.3084174747488,0.911619143300193,27.5766903943901,1.44979499218431,52.3848606385446,0.0937944531965269,31.9545348176369
NSW,4,N,8214,Insulation and Home Improvement Installers,,4,7.31465862679451,-0.0159572848120151,-0.217680001304529,-0.0618193424344895,-0.838060422499315,-0.35130285861407,-4.58263271062268,0.542959280286158,8.01806537034341,0.162677913600038,30.2434421462262
NSW,4,N,8215,Paving and Surfacing Labourers,,5,1.87639320463859,-0.00206039985557016,-0.109685959272068,0.00949475381466658,0.508584374821043,-0.0698216405262886,-3.5875607823952,-1.18019452641566,-38.6115050592249,0.0417309606911434,25.6910523910538
NSW,4,N,8216,Railway Track Workers,,4,1.84138907300816,-0.0265309280317412,-1.42034605427272,-0.107760388372918,-5.52858518589767,-0.0234845593464199,-1.25931102992584,0.363526876590698,24.5981578980731,0.040952469254761,33.8696412345507
